SMILES,MW,TPSA,logP,QED
CC([NH2+]CCCN1CC[NH+](Cc2ccsc2)CC1c1ccccc1)c1c[nH]c2cc(Cl)ccc12,495.13600000000014,40.08,4.039300000000004,0.30187878579720445
Cc1csc(C[NH+]2CCN(CCC[NH2+]C(C)c3cc(Cl)cc4cccnc34)C(c3ccccc3)C2)n1,522.1620000000001,50.07,3.8096200000000033,0.329270746743295
CC([NH2+]CCCN1CC[NH+](Cc2cc(Cl)ccn2)CC1c1ccccc1)c1ccc(Cl)c(F)c1,503.49300000000017,37.18000000000001,3.6840000000000046,0.43755400734672867
Cc1ccc(C(C)[NH2+]CCCN2CC[NH+](Cc3nc4ccccc4n3C)CC2c2ccccc2)cc1Br,562.6000000000001,42.11000000000001,3.8007200000000054,0.3050951284232557
Cc1cc(C(C)[NH2+]CCCN2CC[NH+](C)CC2c2ccc(-c3ccc(F)cc3)cc2)ccc1I,573.5380000000001,24.290000000000003,3.991820000000005,0.3094070518280653
CC([NH2+]CCCN1CC[NH+](Cc2ccc(F)cc2Br)CC1c1ccccc1)c1ccccc1F,530.5010000000002,24.290000000000003,3.8838000000000035,0.40362300365009945
Cc1cc(Br)cc(C)c1C(C)[NH2+]CCCN1CC[NH+](C)CC1c1ccc(C(C)(C)C)cc1,502.5850000000004,24.290000000000003,3.9495400000000034,0.55101823439266
Cc1nc(C(C)[NH2+]CCCN2CC[NH+](Cc3cccnc3C)CC2c2ccccc2)c2c3c(sc2n1)CCCC3,556.824,62.96,3.738440000000005,0.3085602492154857
Cc1cccn2c(C)c(C(C)[NH2+]CCCN3CC[NH+](Cc4ccc(Br)cc4)CC3c3ccccc3)nc12,562.6,41.59,3.870140000000003,0.3044761029180836
O=C1CCCCC1[NH+](CCCN1CC[NH+](Cc2ccc(Cl)c(F)c2)CC1c1ccccc1)CCc1cccs1,570.2180000000002,29.19,4.0118000000000045,0.36534397216222975
COc1ccc(C(=O)N2CCCC(CC3CC(=O)N(c4ccc(F)c(C)c4)C3=O)C2)cc1,438.49900000000014,66.92,3.9647200000000034,0.6629816796403479
COc1ccc(C(=O)N2CCCC(CC3Sc4ccccc4NC3=O)C2)cc1,396.51200000000006,58.64,4.050500000000003,0.8470443466741343
Cc1nnc(COc2ccc(C(=O)N3CCCC(Cc4cc(Cl)ccn4)C3)cc2)o1,426.90400000000017,81.35000000000001,4.1003200000000035,0.589823116121057
COc1ccc(C(=O)N2CC(Cn3c(C)ccc3C#N)CCC2c2cc(-c3cc[nH+]cc3)[nH]n2)cc1,481.58000000000015,101.08,4.174700000000002,0.44647551627580573
CC1CCCN(C(=O)c2ccc(OCc3ccc(C#N)cc3)cc2)C1,334.41900000000004,53.33,4.009380000000003,0.8487140489829545
CSc1nnc(CC2CCCN(C(=O)c3ccc(OCc4ccccc4F)cc3)C2)[nH]1,440.54400000000015,71.11000000000001,4.3396000000000035,0.5536349641492622
COc1ccc(C(=O)N2CCCC(C)(C(=O)NN=Cc3ccccc3Cl)C2)cc1,413.9050000000001,71.0,3.7412000000000027,0.5991535710101717
Cc1ncccc1COc1ccc(C(=O)N2CCCC(C)C2)cc1,324.42400000000004,42.43,3.8411200000000028,0.8579088939969222
COc1ccc(C(=O)N2CCCC(C)C2)cc1-n1nc(C)c(Cl)c1C,361.87300000000005,47.36,4.023240000000003,0.828967600027681
CC(C)(C=O)c1cc(CC2CCCN(C(=O)c3ccc(OCc4ccccn4)cc3)C2)[nH]n1,446.55100000000016,88.17999999999999,3.9551000000000025,0.5294243800644168
CCC(Cc1ccsc1)NC(=O)CCCNC(=O)N1CC(C)CCC1C,379.57000000000016,61.440000000000005,3.795600000000003,0.675090513872768
CCC(C)N(CCC#N)C(=O)CCCNC(=O)c1c(C)nc2ccccc2c1C,394.5190000000001,86.09,3.902420000000003,0.6536109521927312
CCC(C)NC(=O)CC(=Cc1cccs1)CNC(=O)c1c(C)c[nH]c1C,373.52200000000016,73.99000000000001,3.8112400000000024,0.6581310625512438
CCC(C)NC(=O)CCC(NC(=O)c1scc2c1OCCO2)c1ccc2c(c1)CCCN2C,471.6230000000004,79.9,4.067700000000003,0.606819151535249
CCC(C)NC(=O)CCCNC(=O)c1cc2sc(-c3ccc(F)cc3)nc2[nH]1,402.49500000000006,86.88,3.8552000000000017,0.5002367796407784
Cc1ccc2oc(C(=O)NCCCC(=O)NC(C)CCc3nc4ccccc4o3)cc(=O)c2c1,461.51800000000026,114.44,3.8901200000000022,0.36561552552557447
CCC(C)NC(=O)CCCNC(=O)c1c[nH]c2nc(C(C)(C)C)cc(Cl)c12,392.9310000000002,86.88000000000001,3.938500000000002,0.6234698302489624
