SMILES,MW,TPSA,logP,QED
CC[NH2+]CCCN1CC[NH+](C)CC1c1ccc(CN)cc1C(N)=O,335.4960000000001,93.4,-1.9109999999999943,0.417735870206141
CC[NH2+]CCCN1CC[NH+](C)CC1c1ccccc1C(=O)NN,321.4690000000001,79.41,-1.8650999999999947,0.2057150458652971
CC[NH2+]CCCN1CC[NH+](C)CC1c1cccc(-c2n[nH]cc2N)c1,344.50700000000006,78.99000000000001,-0.4962999999999962,0.5116844687862193
CC([NH2+]CCCN1CC[NH+](C)CC1c1ccccc1)c1n[nH]cc1N,344.50700000000006,78.99000000000001,-0.4219999999999961,0.5152276579608278
CC[NH2+]CCCN1CC[NH+](C)CC1c1ccccc1-c1n[nH]c(N)n1,345.4950000000001,91.88000000000001,-1.1012999999999955,0.4794820216825411
CC([NH2+]CCCN1CC[NH+](C)CC1c1ccccc1)c1cc(NN)ncn1,371.5330000000001,88.12,-0.6516999999999951,0.2813591657216065
CC[NH2+]CCCN1CC[NH+](C)C(c2nn[nH]c2N)C1c1ccccc1,345.49500000000006,91.88000000000001,-1.0269999999999961,0.48321170710355266
CC[NH2+]CCCN1CC[NH+](Cc2cc(N)n[nH]2)CC1c1ccccc1,344.50700000000006,78.99000000000001,-0.5928999999999958,0.4833776780459994
CC([NH2+]CCCN1CC[NH+](C)CC1c1ccccc1)c1cc(N)n[nH]1,344.50700000000006,78.99000000000001,-0.4219999999999961,0.5152276579608278
C[NH+]1CCN(CCC[NH2+]CCc2cc(N)no2)C(c2ccccc2)C1,345.49100000000004,76.34,-0.6755999999999958,0.5545474043841263
COc1ccc(C(=O)N2CC(C)CCC2C(O)CO)cc1C(N)=O,336.38800000000003,113.09,0.38800000000000034,0.7196764262154421
COc1ccc(C(=O)N2CCCC(C)C2c2ccc([N+](=O)[O-])c(NN)c2)cc1,384.4360000000001,110.72999999999999,3.5024000000000015,0.46362205237019644
COc1ccc(C(=O)N2CCCC(C)C2)c(-c2n[nH]c(N)n2)c1,315.37699999999995,97.13,1.9345999999999997,0.9017966759028503
COc1ccc(C(=O)N2CCCC(C)C2)cc1C(O)P(=O)(O)O,343.316,107.30000000000001,1.7359000000000004,0.7189450566425792
COc1ccc(C(=O)N2CCCC(C)C2CNn2nnnc2N)cc1,345.40700000000004,111.19,0.7483000000000011,0.8221921383420606
COc1ccc(C(=O)N2CCCC(C)C2c2[nH]nc(N)c2CO)cc1,344.4150000000001,104.47,2.1062000000000003,0.7877737512381731
COc1ccc(C(=O)N2CCC(c3ccc(N)c(N)n3)C(C)C2)cc1,340.4270000000001,94.47,2.5204000000000004,0.8951277220528066
COc1ccc(C(=O)N2CC(C)CC(C(O)P(=O)(O)O)C2)cc1,343.31600000000003,107.30000000000001,1.2894999999999999,0.7112941952787787
