SMILES,MW,TPSA,logP,QED
CC[N+](CCCN1CC[N+](C)(c2cc(C)nc3sc4c(c23)NC(c2ccccc2)n2c-4nc3ccccc32)CC1c1ccccc1)(CCC(=O)[O-])C1OC(C)C(O)C(O)C1O,847.0750000000002,156.03,4.782120000000006,0.1266119581271826
Cc1ccc(N2C(=O)C3C(=O)NC(=O)C(C2=O)C3C(C[NH2+]CCCN2CC[N+](C)(c3nc4n(n3)C(c3ccccc3)CC(c3ccc(F)cc3)=N4)CC2c2ccccc2)C2C=CC=N2)cc1C,903.0760000000001,158.83000000000004,4.799240000000007,0.07442885479354665
CC[NH2+]CCCN1CC[N+](C)(c2ccc3cc(C=NNC(=O)c4ccc([N+](=O)[O-])cc4)c(Cl)nc3c2)CC1c1ccc(C(N)=O)cc1,659.191,160.43,3.6266000000000025,0.0526288038388964
Cc1cccc(C=NNc2nnc(C(C)[NH+](CCCN3CC[NH+](C)CC3c3ccccc3)c3ccccc3C3C4=C(CCCC4=O)Nc4onc(C)c43)c([O-])n2)c1,767.9589999999998,153.37,3.799840000000004,0.10903378943722221
CC[NH+](CC#N)CCCN1CC[N+](C)(c2ccc(C=Nn3cn[nH]c3=S)cc2)CC1c1ccc(-c2cc(=O)c3c(OC(C)=O)cc(O)cc3o2)cc1,722.8720000000002,154.18,4.0396700000000045,0.04326229276811324
CC[NH+](CCCN1CC[N+](C)(c2ccccc2C=NN2C(SC3OC4OC(C)(C)OC4C4OC(C)(C)OC34)N=NC2C2C=C(C)N=N2)CC1c1ccccc1)C(CO)CO,850.0999999999999,159.33,3.8655000000000084,0.17763713842350123
CCc1cc(C=Nc2ccc([N+]3(C)CCN(CCC[NH+](CC)C(CO)C(=O)[O-])C(c4ccc(C5C(C=O)=C(N)OC6=C5C(=O)C(CCO)CC6)cc4)C3)c(C)c2)ccc1Cl,841.4699999999997,170.01999999999998,3.459720000000007,0.090419673999451
O=C1NC(=S)N(c2ccc(Br)c([N+](=O)[O-])c2)C(=O)C1=CC[NH+](CCCN1CC[NH+](Cc2cccc[nH+]2)CC1c1ccccc1)c1cccc(NN=Cc2cccc(O)c2)c1,891.8730000000003,163.42999999999998,3.7458000000000053,0.026543144044037122
CC([NH2+]CCCN1CC[N+](C)(c2ccc(C3=NOC(C4C=C(c5ccc6ccccc6c5)N=N4)N3S(C)(=O)=O)cc2)CC1c1ccccc1)c1nnn[n-]1,746.9219999999999,156.30999999999997,3.8457000000000034,0.14921193472674987
C[NH+]1CCN(CCC[NH2+]C(Cc2cn(CC#N)c3ccccc23)C2N=NC(=O)C3C=C(c4cccc(-c5ncc(C#N)c6c5COC(C)(C)C6)c4)NN32)C(c2ccccc2)C1,816.0269999999997,155.98000000000002,3.9344600000000076,0.16022769449083193
COc1ccc(C(=O)N2CCCC(Cn3nc(NC=C4C(=O)NC(=O)N(C5CCCC(C)C5)C4=O)sc3=S)C2)cc1C1(SC)CC(=O)NC1=O,741.918,172.04,3.792790000000002,0.14786322712422112
CC1CCCN(C(=O)c2ccc(OCC3C(C#N)=C(Nc4nc5nc([O-])cc(N6CCOCC6)n5n4)SC4=C3C(=O)c3ccccc34)cc2)C1,689.7780000000001,161.04000000000002,4.103280000000003,0.29633471356935404
COc1cc(C(=O)N2CCCC(Cc3ccc(Cl)cc3)C2)cc(C2NC(=O)C3(CCCC3)N2)c1OCc1noc(NNC(C)=O)n1,652.1520000000002,159.95,3.899300000000001,0.23683848947127656
Cc1[nH+]cc(-c2cccc(C3C(C#N)=C(N)Oc4[nH]c(COc5ccc(C(=O)N6CCCC(C)C6)cc5)nc43)c2)cc1[O-],576.6570000000004,154.46,3.9421000000000035,0.3522731691350128
CCCC1=C(C(=O)c2c([O-])c3sccc3[nH]c2=O)C(c2cc(C(=O)N3CCCC(Cc4cnn(C)c4N(C)C)C3)ccc2OC)NC(=O)N1C,700.8420000000001,155.93,4.1994000000000025,0.23343815387815509
