SMILES,MW,TPSA,logP,QED
C[NH+]1CCN(CCC[NH2+]CCc2c[nH]c3cc(Cl)ccc23)C(c2ccccc2)C1,413.0090000000001,40.08,1.8889000000000011,0.4856924374625085
CC[NH2+]CCCN1CC[NH+](Cc2cc(Cl)cc3cccnc23)CC1c1ccccc1,425.02000000000015,37.18000000000001,2.3034000000000017,0.5443266252116131
Cc1ncn(-c2ccc(C3C[NH+](C)CCN3CCC[NH+](C)C(C)c3cc(Cl)ccn3)cc2)c1C,483.1040000000001,42.83,2.074940000000001,0.5163149537595348
CC([NH2+]CCCN1CC[NH+](C)CC1c1ccccc1)c1ccc2occc2c1,379.5480000000001,37.43000000000001,2.0189000000000012,0.616555231012416
CC(C)C[NH+](CCCN1CC[NH+](C)CC1c1ccccc1)C(C)c1ccc(C#N)cc1,420.6450000000001,35.91,2.1218800000000018,0.6519592942859923
Cc1c(C[NH+]2CCN(CCC[NH2+]C(C)c3ccccc3F)C(c3ccccc3)C2)cnn1C,451.6340000000001,42.11,2.0241200000000013,0.48909104763067063
Cc1[nH]c2ccc(F)cc2c1C(C)[NH2+]CCCN1CC[NH+](C)CC1c1ccccc1,410.58100000000013,40.08,2.2015200000000013,0.5137247520345224
Cc1ncccc1C[NH+]1CCN(CCC[NH2+]C(C)c2ccn(C)c2)C(c2ccccc2)C1,433.64400000000006,42.11,1.8850200000000026,0.5062575055828029
Cc1cccn2c(C)c(C(C)[NH2+]CCCN3CC[NH+](C)CC3c3ccccc3)nc12,407.60600000000005,41.59,1.5372400000000024,0.5836005916220623
CC([NH2+]CCCN1CC[NH+](C)CC1c1ccc(C(C)(C)C)cc1)c1cccnc1,396.6230000000001,37.18000000000001,1.9652000000000014,0.702357900928089
COc1ccc(C(=O)N2CCC(N3CCC[NH+](CC(C)C)CC3)C(C)C2)cc1,388.57600000000014,37.22,1.792400000000001,0.835723341301887
CCC(C)[NH+]1CCN(C2CCN(C(=O)c3ccc(OC)c(N4CCSCC4)c3)CC2C)CC1,475.7230000000004,40.46,2.0980000000000025,0.6824886215282271
CCCC1CN(C)C(C)C[NH+](C2CCN(C(=O)c3ccc(OC)cc3)CC2C)C1,402.6030000000002,37.22,2.180900000000002,0.8203364194824626
CC1CCCN(C(=O)c2ccc(OCC3CC[NH+](C4CCOC4)CC3)cc2)C1,387.54400000000027,43.21000000000001,2.0213,0.840697085965745
C=CCc1cc(C(=O)N2CCCC(C)C2)ccc1OCC1CCC[NH+](C2CCN(C)CC2)CC1[NH+](C)C,512.7830000000004,41.660000000000004,1.568200000000005,0.5199253471817015
CC1CCCN(C(=O)c2ccc(OCC3CCCC[NH+]3C3CCOC3)cc2)C1,387.5440000000002,43.21000000000001,2.1638,0.8420870164589863
COc1ccc(C(=O)N2CCC([NH+]3CCSCC3)C(C)C2)c(OC(F)(F)F)c1,419.4890000000001,43.209999999999994,2.0760999999999994,0.811768856012207
COc1ccc(C(=O)N2CCC(N3CC[NH+](Cc4ccc(C)s4)CC3)C(C)C2)cc1,428.6220000000002,37.22,2.31642,0.7942615499003746
COC[N+](C)(C)c1cc(OC)ccc1C(=O)N1CCCC(CC2CC[NH+](C)CC2)C1,419.6100000000003,43.21,2.0330000000000013,0.5433217898875923
COc1ccc(C(=O)N2CCC([NH+]3CCC(CC(C)OC)C3)C(C)C2)cc1,375.53300000000013,43.209999999999994,1.8756000000000008,0.8255942297396803
C#CCN(C=O)CCCC(=O)N(C(C)CC)C1CC1,264.36899999999997,40.620000000000005,1.6476999999999995,0.4691249014903682
C#CCCN(C(=O)CCCN(C(=O)c1ccccc1)C1CC[NH+](C)CC1)C(C)CC,412.5980000000003,45.06,2.2365000000000004,0.5992705709952065
CCC(C)N(C(=O)CCCNC=O)C(C)CC,242.363,49.410000000000004,1.9381999999999995,0.4959888847292914
CCCN(C=O)CCCC(=O)N(C(C)CC)C1CC1,268.40099999999995,40.620000000000005,2.4245,0.5709262645785063
CCC(C)NC(=O)CCCN(C=O)C(C)CC,242.36299999999997,49.410000000000004,1.9381999999999995,0.628130356399095
CC1CC[NH+](CCC(C)N(C(=O)CCCN(C)C(=O)C2CCC2)C2CC2)CC1,392.60800000000023,45.06,2.1095000000000006,0.6188772868605622
CCC(C)N(CC(C)C)C(=O)CCCN(CC)C(=O)C1([NH+](C)C)CCCC1,382.61300000000017,45.06,2.355500000000002,0.596162402355186
CCC(C)NC(=O)CCCN(C=O)CC(F)(F)F,268.27899999999994,49.410000000000004,1.7019999999999997,0.6811491077915691
C=C(C)CN(C(=O)CCCNC=O)C(C)CC,240.34699999999998,49.410000000000004,1.7157999999999995,0.3788105421212797
CCC(C)N(CC(F)F)C(=O)CCCN(C(=O)C1CC1)C1CC[NH+](C)CC1C,402.5500000000002,45.06,1.8205000000000013,0.6059244874609669
CCc1cccc(C)c1NC(=O)C[NH2+]C(C)C1CC1,261.38899999999995,45.71,1.8578199999999996,0.806423799341256
C#CCCSCC[NH+](CC(=O)Nc1c(C)cccc1CC)C1CCOC1,375.5580000000002,42.769999999999996,1.9262199999999996,0.48506860207862795
CCc1cccc(C)c1NC(=O)C[NH+](CCOC)C(C)CC,307.458,42.769999999999996,1.8257199999999996,0.7307489553658781
CCc1cc(C)c(NC(=O)C[NH+](CC)C2CCOC2C)c(CC)c1,333.49600000000004,42.769999999999996,2.1405199999999995,0.8027636272932637
CCc1cccc(C)c1NC(=O)C[NH+](CC[NH+]1CCC(C)CC1C)C(C)CC,389.62800000000016,37.98,1.8826200000000017,0.5927962684144646
CC(C)=CC[NH+](C)CC(=O)Nc1c(C)cccc1C(C)[NH+]1CCCCCC1,373.58500000000026,37.98,1.9343200000000007,0.6280362448417709
CCc1cccc(C)c1NC(=O)C[NH+](CC)C1CCOCC1,305.44200000000006,42.769999999999996,1.5797199999999996,0.8378446271311288
CCC=CC[NH2+]CC(=O)Nc1c(C)cccc1CC,261.389,45.71,2.0255199999999993,0.5723255412570665
