SMILES,MW,TPSA,logP,QED
C[NH+]1CCN(CCC[NH+](CC=C2Oc3ccccc3C2=O)C2C=CS(=O)(=O)C2)C(c2ccccc2)C1,509.67200000000025,72.56,0.30290000000000483,0.5013480189108954
C[NH+]1CCN(CCC[NH2+]CC=C(F)C(=O)[O-])C(c2ccccc2)C1,336.43100000000004,64.42,-1.8851999999999933,0.4312257202482961
C=CCS(=O)(=O)N=C([O-])C=CC[NH2+]CCCN1CC[NH+](C)CC1c1ccccc1,421.5870000000001,93.85,-1.6576999999999937,0.1936277019907207
CC([NH2+]CCCN1CC[NH+](C)CC1c1ccccc1)c1nc2cc3c(cc2c(=O)[nH]1)OCO3,451.57100000000025,88.50000000000001,0.23790000000000272,0.44810515609541296
CC([NH2+]CCCN1CC[NH+](C)CC1c1ccccc1)c1cccc(N)c1,354.5420000000001,50.31,0.8549000000000029,0.510128911150704
CC([NH2+]CCCN1CC[NH+](C)CC1c1ccccc1)c1cc(=O)[nH]c2ccc([N+](=O)[O-])cc12,451.5710000000002,100.28999999999999,1.0224000000000015,0.2704963133927969
C=C(C)CCC1C(c2ccccc2)N(CCC[NH2+]CC)CC[NH+]1C,331.5480000000001,24.290000000000003,1.2563000000000026,0.5166136685113225
CCC=CC[NH2+]CCCN1CC[NH+](C)CC1c1ccccc1,303.494,24.290000000000003,0.47770000000000246,0.5297163335015763
CC(=O)c1cccc(C2C[NH+](C)CCN2CCC[NH2+]CCN2C(=O)c3ccccc3C2=O)c1,450.5830000000002,78.74000000000001,0.010300000000005083,0.3205992269694243
CC1CC(C)C(=O)C(=C2C(c3ccccc3)N(CCC[NH2+]CCC3CCCCC3=O)CC[NH+]2C)C1=O,495.70800000000054,75.5,1.729100000000003,0.3272819877116751
COc1ccc(C(=O)N2CCCC(C)C2)c(ON=C(N)c2ccc(Br)cc2)c1,446.345,77.14999999999999,4.029100000000002,0.4276016237417219
COc1ccc(C(=O)N2CCCC(C)C2c2nc3c(c(=O)[nH]2)C(=C2C(=O)NC(=S)N=C2[O-])NCC3)cc1,521.5790000000003,151.83999999999997,0.4222000000000013,0.3883469906630454
Cc1cnc(COc2ccc(C(=O)N3CCCC(C=Cc4cccc(Br)c4)C3)cc2)o1,481.3900000000001,55.57,5.890120000000006,0.4407363238993495
COc1ccc(C(=O)N2CCCC(C)C2)c(NC(=S)NN=Cc2ccc(C(C)=O)cc2)c1,452.5800000000001,83.03,4.0904000000000025,0.2973200649907043
Cc1ccc2cc(-c3nc(COc4ccc(C(=O)N5CCCC(C)C5)cc4)c(C)o3)c(=O)[nH]c2c1C,485.58400000000034,88.43,5.559460000000005,0.3998416969583479
Cc1cccc2c1=[NH+]C(=O)C(COc1ccc(C(=O)N3CCCC(C)C3)cc1-c1nncc3ccccc13)C=2,519.6250000000003,86.36,2.1934200000000006,0.4370361910744353
COc1ccc(C(=O)N2CCCC(C)(C(=O)NN=C(C)c3ccc(C=CC(=O)[O-])o3)C2)cc1,452.4870000000002,124.27,1.8339999999999996,0.3882937175063514
