SMILES,MW,TPSA,logP,QED
CC[NH2+]CCCN1CC[NH+](C)CC1c1ccccc1,263.42900000000003,24.290000000000003,-0.4685999999999966,0.6665690551475315
COc1ccc(C(=O)N2CCCC(C)C2)cc1,233.31099999999995,29.54,2.5673000000000004,0.7853741241074138
CCC(C)NC(=O)CCCNC=O,186.255,58.2,0.42729999999999985,0.4471668833301839
CC[NH2+]CC(=O)Nc1c(C)cccc1CC,221.32399999999998,45.71,1.0792199999999998,0.7675931211596331
NC1CCCC1c1ccccc1C(F)(F)F,229.24499999999995,26.02,3.300200000000002,0.7851641766169529
CC1(c2ccc3ccccc3c2)NC(=O)N(CC(=O)N2CCCc3ccccc32)C1=O,413.4770000000002,69.72,3.5862000000000025,0.6674745570747449
CCOc1ccc2[nH]cnc2n1,163.17999999999998,50.8,1.3565999999999996,0.7266870173557018
COc1ccc(OC)c(C=C2SC(=O)N(c3cccc(C(F)(F)F)c3)C2=O)c1,409.38500000000005,55.84,4.9635000000000025,0.6681572818291364
O=C(NCCO)c1ccc(Oc2nnc(-c3ccccc3)s2)cc1,341.392,84.34,2.719500000000001,0.7200462084599679
NCC(=O)N=c1[nH]c2ccccc2n1C1CCCC1,258.325,76.17000000000002,1.4704999999999993,0.8554510214454941
CCCn1c(C[NH+]2CCCCCC2)nc2cc(NC(=O)c3ccccc3)ccc21,391.5390000000001,51.36,3.6575000000000015,0.6737894978438608
CCC(=O)NCc1ccc2c(c1)CCC2,203.28499999999994,29.1,2.2015000000000002,0.8013567523019859
CNc1cc(C(=O)OC)c(F)cc1F,201.17199999999997,38.33,1.7931,0.7411518401908722
CC1(C(C)(O)c2ccc(F)c(F)c2F)CC1,230.2289999999999,20.23,3.1115000000000013,0.7738147894165939
Cc1csnn1,100.14600000000002,25.78,0.8465199999999999,0.4826287657273457
CC(=O)C(c1nc(C2(C)CCCO2)no1)C(C)C,252.31399999999996,65.22,2.423800000000001,0.8229578317184664
O=C(CCC1CCCO1)NC1CCCCCC1,239.35899999999992,38.33,2.784600000000001,0.7660752314281467
COCC[NH2+]CC1CCCOC1c1cnn(C)c1,254.35399999999998,52.89,0.09760000000000102,0.7325020612867934
N#Cc1cc2c(nc1NC(=O)CN1C(=O)C3C4C=CC(C4)C3C1=O)CCC2,362.38900000000024,103.16,1.1875799999999994,0.6425098430797345
Cc1cc2c(Cl)nc3cccnc3n2n1,218.64700000000005,43.08,2.2393199999999993,0.5813076183222607
CNC(=O)c1cc(Br)c2c(c1)OCCO2,272.098,47.56,1.5798999999999999,0.8439187342471622
CC1CN(C(=O)CCC(=O)N2CCN(c3cccc(C(F)(F)F)c3)CC2)c2ccccc2O1,461.48400000000015,53.09,3.9483000000000024,0.6921920605148938
O=CC=Cc1ccc(O)c(Cl)c1,182.606,37.3,2.2577,0.5628532393896889
