SMILES,MW,TPSA,logP,QED
C[NH2+]CC[NH2+]CCCN1CC[NH+](C)C(C(=O)[O-])C1c1ccccc1,336.48,81.03,-4.1768,0.4003864355556269
C[NH+]1CCN(CCC[NH2+]CC(C2C3C(=O)NC(=O)C2C(=O)NC3=O)[NH+]2CCCC2)C(c2ccccc2)C1,513.6630000000002,121.07,-4.279800000000005,0.13010053190708337
CC([NH2+]CCCN1CC[NH+](C)CC1c1ccc(C(=O)[O-])cc1)C1CC(O)C(O)C(C(N)=O)O1,465.5710000000002,157.2,-4.371899999999995,0.2306213638395856
C[NH+]1CCN(CCC[NH+](CC[NH+]2CCNC(=O)C2)CC(=O)Nc2cc[nH+]cc2)C(c2ccccc2)C1,497.68800000000016,88.9,-3.6995000000000067,0.22153285912927395
NC(=O)C1C(c2ccccc2)N(CCC[NH2+]CCc2n[nH]c(=O)[nH]c2=O)CC[NH+]1Cc1ncn[n-]1,483.5570000000002,185.86999999999998,-4.302699999999996,0.16948229007951565
C[NH+](CCCN1CC[NH+](C)CC1c1ccc(CS(N)(=O)=O)cc1)CC[NH+]1CCC1,426.6510000000003,76.72,-3.4600999999999953,0.3142288938607543
C[NH+]1CCN(CC[NH+](CCCN2CC[NH+](C)CC2c2ccccc2N2C(=O)C(C)(C)CS2(=O)=O)C2CCS(=O)(=O)C2)CC1,641.925,108.38999999999999,-3.447000000000001,0.24416139419974464
C[NH+]1CCN(CC([NH2+]CCCN2CC[NH+](C)CC2c2ccccc2)C2OCC(O)C2O)CC1,464.6750000000002,81.66000000000001,-4.169,0.2398223833669676
COc1ccccc1C1C[NH+](CC2C3[NH+]=c4ccccc4=C3CC[NH+]2C)CCN1CCC[NH+](CC=Cc1ccco1)c1nnn[n-]1,624.8140000000003,105.66999999999999,-3.7876000000000065,0.12832632694648402
C[NH+]1CCN(CCC[NH+](CCC(=O)[O-])CC[NH+]2CCCC2)C(c2ccccc2)C1,404.5990000000002,56.69,-3.3482999999999983,0.3614051478176979
CC1C(C(O)C(O)C(=O)[O-])CCN(C(=O)c2ccc(OCC3C[NH+](C)CCN3C)cc2)C1C(=O)[O-],492.5490000000003,157.94,-4.417499999999991,0.3257085871321533
COc1ccc(C(=O)N2CCC([NH+]3CCCC3C)C(C)C2N2CC[NH+](C(C)(CN3CC[NH+](C)CC3)C(=O)[O-])CC2)cc1,586.8220000000002,89.47,-3.521500000000006,0.2929626606549236
COc1ccc(C(=O)N2CC(C(=O)[O-])C(S)C(C)C2C(=O)NC(CC(=O)[O-])CC2C(=O)NCC[NH+]2C)cc1,549.6260000000003,172.44,-4.1517999999999935,0.2248332367767907
COc1ccc(C(=O)N2CC(CCO)C([NH+]3CCNC(=O)C3)C(CC3NCCC4=c5ccccc5=[NH+]C43)C2)cc1,547.7000000000002,109.31,-3.1655999999999933,0.25155708195009374
COc1ccc(C(=O)N2CCC([NH+]3CCC(O)C3)C(CC3OC(C)C(O)C(O)C3O)C2[NH+]2CCCC2CC2[NH+]=c3ccccc3=C2C)cc1,679.879,142.54000000000002,-3.847800000000001,0.15165331189548342
Cc1ccc2c(c1)=[NH+]C(=O)C(COc1ccc(C(=O)N3CC(CC4C=c5cccc(C)c5=[NH+]C4=O)CCC3C(=O)N3CC(C(=O)[O-])C3)cc1)C=2,675.7620000000002,152.06,-3.823959999999997,0.24847936755736766
COc1ccc(C(=O)N2CCC(N3CC[NH+](CC4C=c5ccccc5=[NH+]4)CC3C)C(CCO)(C[NH+]3CCOCC3)C2)cc1OC,622.831,94.32000000000001,-3.6457000000000015,0.21868374009645464
